ppnr,cond,spacex2,spacex3,spacex4,trial,category,categ,feature1,feature2,feature3,feature4,timeinstructions,count,set,x1,x2,x3,x4,x1_,x2_,x3_,x4_,rating,timerating,age,gender,sat,date,time
100,4,acc,dec,uni,37,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,12.839,1,14,3,1,3,2,$900 ,32_inch,$8 ,$50 ,1,3.136,19,M,0,10/29/2013,1:20:00_PM
100,4,acc,dec,uni,38,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,12.839,2,4,1,2,3,1,$300 ,42_inch,$8 ,$10 ,50,2.714,19,M,0,10/29/2013,1:20:00_PM
100,4,acc,dec,uni,39,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,12.839,3,2,1,1,2,2,$300 ,32_inch,$6 ,$50 ,1,1.576,19,M,0,10/29/2013,1:20:00_PM
100,4,acc,dec,uni,40,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,12.839,4,15,3,2,1,2,$900 ,42_inch,1,50,50,1.341,19,M,0,10/29/2013,1:20:00_PM
100,4,acc,dec,uni,41,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,12.839,5,7,2,1,1,3,$600 ,32_inch,1,90,1,2.09,19,M,0,10/29/2013,1:20:00_PM
100,4,acc,dec,uni,42,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,12.839,6,3,1,2,1,3,$300 ,42_inch,1,90,50,1.716,19,M,0,10/29/2013,1:20:00_PM
100,4,acc,dec,uni,43,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,12.839,7,5,1,3,2,3,$300 ,60_inch,6,90,90,4.68,19,M,0,10/29/2013,1:20:00_PM
100,4,acc,dec,uni,44,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,12.839,8,1,1,1,1,1,$300 ,32_inch,1,10,1,1.497,19,M,0,10/29/2013,1:20:00_PM
100,4,acc,dec,uni,45,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,12.839,9,6,1,3,3,2,$300 ,60_inch,8,50,90,2.543,19,M,0,10/29/2013,1:20:00_PM
100,4,acc,dec,uni,46,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,12.839,10,8,2,1,3,1,$600 ,32_inch,8,10,1,1.42,19,M,0,10/29/2013,1:20:00_PM
100,4,acc,dec,uni,47,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,12.839,11,11,2,3,1,2,$600 ,60_inch,1,50,70,5.054,19,M,0,10/29/2013,1:20:00_PM
100,4,acc,dec,uni,48,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,12.839,12,10,2,2,3,3,$600 ,42_inch,8,90,50,3.993,19,M,0,10/29/2013,1:20:00_PM
100,4,acc,dec,uni,49,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,12.839,13,17,3,3,1,1,$900 ,60_inch,1,10,60,2.98,19,M,0,10/29/2013,1:20:00_PM
100,4,acc,dec,uni,50,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,12.839,14,16,3,2,2,1,$900 ,42_inch,6,10,20,3.993,19,M,0,10/29/2013,1:20:00_PM
100,4,acc,dec,uni,51,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,12.839,15,9,2,2,2,2,$600 ,42_inch,6,50,20,1.779,19,M,0,10/29/2013,1:20:00_PM
100,4,acc,dec,uni,52,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,12.839,16,18,3,3,3,3,$900 ,60_inch,8,90,60,1.794,19,M,0,10/29/2013,1:20:00_PM
100,4,acc,dec,uni,53,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,12.839,17,13,3,1,2,3,$900 ,32_inch,6,90,1,1.7,19,M,0,10/29/2013,1:20:00_PM
100,4,acc,dec,uni,54,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,12.839,18,12,2,3,2,1,$600 ,60_inch,6,10,70,4.977,19,M,0,10/29/2013,1:20:00_PM
103,1,uni,acc,dec,1,Insurance,2,Insurance_premium,Liability_coverage,Comprehensive_and_collision_coverage,Deductible,81.339,1,1,1,1,1,1,$60 ,"$10,000 ","$5,000 ",$0 ,75,33.196,20,M,0,10/29/2013,12:46:00_PM
103,1,uni,acc,dec,2,Insurance,2,Insurance_premium,Liability_coverage,Comprehensive_and_collision_coverage,Deductible,81.339,2,8,2,1,3,1,$105 ,"$10,000 ","$15,000 ",$0 ,65,6.911,20,M,0,10/29/2013,12:46:00_PM
103,1,uni,acc,dec,3,Insurance,2,Insurance_premium,Liability_coverage,Comprehensive_and_collision_coverage,Deductible,81.339,3,2,1,1,2,2,$60 ,"$10,000 ","$7,500 ",$750 ,80,5.647,20,M,0,10/29/2013,12:46:00_PM
103,1,uni,acc,dec,4,Insurance,2,Insurance_premium,Liability_coverage,Comprehensive_and_collision_coverage,Deductible,81.339,4,14,3,1,3,2,$150 ,"$10,000 ","$15,000 ",$750 ,50,7.675,20,M,0,10/29/2013,12:47:00_PM
103,1,uni,acc,dec,5,Insurance,2,Insurance_premium,Liability_coverage,Comprehensive_and_collision_coverage,Deductible,81.339,5,7,2,1,1,3,$105 ,"$10,000 ","$5,000 ","$1,000 ",50,8.97,20,M,0,10/29/2013,12:47:00_PM
103,1,uni,acc,dec,6,Insurance,2,Insurance_premium,Liability_coverage,Comprehensive_and_collision_coverage,Deductible,81.339,6,17,3,3,1,1,$150 ,"$50,000 ","$5,000 ",$0 ,65,7.316,20,M,0,10/29/2013,12:47:00_PM
103,1,uni,acc,dec,7,Insurance,2,Insurance_premium,Liability_coverage,Comprehensive_and_collision_coverage,Deductible,81.339,7,13,3,1,2,3,$150 ,"$10,000 ","$7,500 ","$1,000 ",25,6.614,20,M,0,10/29/2013,12:47:00_PM
103,1,uni,acc,dec,8,Insurance,2,Insurance_premium,Liability_coverage,Comprehensive_and_collision_coverage,Deductible,81.339,8,11,2,3,1,2,$105 ,"$50,000 ","$5,000 ",$750 ,35,9.657,20,M,0,10/29/2013,12:47:00_PM
103,1,uni,acc,dec,9,Insurance,2,Insurance_premium,Liability_coverage,Comprehensive_and_collision_coverage,Deductible,81.339,9,10,2,2,3,3,$105 ,"$30,000 ","$15,000 ","$1,000 ",45,10.109,20,M,0,10/29/2013,12:47:00_PM
103,1,uni,acc,dec,10,Insurance,2,Insurance_premium,Liability_coverage,Comprehensive_and_collision_coverage,Deductible,81.339,10,3,1,2,1,3,$60 ,"$30,000 ","$5,000 ","$1,000 ",65,6.177,20,M,0,10/29/2013,12:47:00_PM
103,1,uni,acc,dec,11,Insurance,2,Insurance_premium,Liability_coverage,Comprehensive_and_collision_coverage,Deductible,81.339,11,6,1,3,3,2,$60 ,"$50,000 ","$15,000 ",$750 ,90,9.657,20,M,0,10/29/2013,12:47:00_PM
103,1,uni,acc,dec,12,Insurance,2,Insurance_premium,Liability_coverage,Comprehensive_and_collision_coverage,Deductible,81.339,12,12,2,3,2,1,$105 ,"$50,000 ","$7,500 ",$0 ,90,4.321,20,M,0,10/29/2013,12:48:00_PM
103,1,uni,acc,dec,13,Insurance,2,Insurance_premium,Liability_coverage,Comprehensive_and_collision_coverage,Deductible,81.339,13,15,3,2,1,2,$150 ,"$30,000 ","$5,000 ",$750 ,75,6.989,20,M,0,10/29/2013,12:48:00_PM
103,1,uni,acc,dec,14,Insurance,2,Insurance_premium,Liability_coverage,Comprehensive_and_collision_coverage,Deductible,81.339,14,4,1,2,3,1,$60 ,"$30,000 ","$15,000 ",$0 ,100,3.339,20,M,0,10/29/2013,12:48:00_PM
103,1,uni,acc,dec,15,Insurance,2,Insurance_premium,Liability_coverage,Comprehensive_and_collision_coverage,Deductible,81.339,15,16,3,2,2,1,$150 ,"$30,000 ","$7,500 ",$0 ,90,3.463,20,M,0,10/29/2013,12:48:00_PM
103,1,uni,acc,dec,16,Insurance,2,Insurance_premium,Liability_coverage,Comprehensive_and_collision_coverage,Deductible,81.339,16,5,1,3,2,3,$60 ,"$50,000 ","$7,500 ","$1,000 ",75,4.867,20,M,0,10/29/2013,12:48:00_PM
103,1,uni,acc,dec,17,Insurance,2,Insurance_premium,Liability_coverage,Comprehensive_and_collision_coverage,Deductible,81.339,17,18,3,3,3,3,$150 ,"$50,000 ","$15,000 ","$1,000 ",70,4.945,20,M,0,10/29/2013,12:48:00_PM
103,1,uni,acc,dec,18,Insurance,2,Insurance_premium,Liability_coverage,Comprehensive_and_collision_coverage,Deductible,81.339,18,9,2,2,2,2,$105 ,"$30,000 ","$7,500 ",$750 ,75,9.048,20,M,0,10/29/2013,12:48:00_PM
103,1,uni,acc,dec,19,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,19.859,1,7,2,1,1,3,$600 ,32_inch,1,90,50,10.936,20,M,0,10/29/2013,12:49:00_PM
103,1,uni,acc,dec,20,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,19.859,2,18,3,3,3,3,$900 ,60_inch,8,90,100,5.382,20,M,0,10/29/2013,12:49:00_PM
103,1,uni,acc,dec,21,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,19.859,3,10,2,2,3,3,$600 ,46_inch,8,90,100,3.993,20,M,0,10/29/2013,12:49:00_PM
103,1,uni,acc,dec,22,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,19.859,4,1,1,1,1,1,$300 ,32_inch,1,10,1,10.047,20,M,0,10/29/2013,12:49:00_PM
103,1,uni,acc,dec,23,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,19.859,5,2,1,1,2,2,$300 ,32_inch,4,70,90,6.801,20,M,0,10/29/2013,12:49:00_PM
103,1,uni,acc,dec,24,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,19.859,6,15,3,2,1,2,$900 ,46_inch,1,70,35,8.378,20,M,0,10/29/2013,12:49:00_PM
103,1,uni,acc,dec,25,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,19.859,7,9,2,2,2,2,$600 ,46_inch,4,70,70,12.012,20,M,0,10/29/2013,12:49:00_PM
103,1,uni,acc,dec,26,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,19.859,8,12,2,3,2,1,$600 ,60_inch,4,10,1,7.16,20,M,0,10/29/2013,12:50:00_PM
103,1,uni,acc,dec,27,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,19.859,9,16,3,2,2,1,$900 ,46_inch,$4 ,$10 ,1,4.789,20,M,0,10/29/2013,12:50:00_PM
103,1,uni,acc,dec,28,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,19.859,10,13,3,1,2,3,$900 ,32_inch,$4 ,$90 ,50,4.134,20,M,0,10/29/2013,12:50:00_PM
103,1,uni,acc,dec,29,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,19.859,11,17,3,3,1,1,$900 ,60_inch,$1 ,$10 ,1,3.104,20,M,0,10/29/2013,12:50:00_PM
103,1,uni,acc,dec,30,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,19.859,12,14,3,1,3,2,$900 ,32_inch,$8 ,$70 ,55,6.053,20,M,0,10/29/2013,12:50:00_PM
103,1,uni,acc,dec,31,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,19.859,13,8,2,1,3,1,$600 ,32_inch,$8 ,$10 ,1,7.27,20,M,0,10/29/2013,12:50:00_PM
103,1,uni,acc,dec,32,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,19.859,14,4,1,2,3,1,$300 ,46_inch,$8 ,$10 ,1,3.573,20,M,0,10/29/2013,12:50:00_PM
103,1,uni,acc,dec,33,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,19.859,15,6,1,3,3,2,$300 ,60_inch,$8 ,$70 ,95,8.658,20,M,0,10/29/2013,12:50:00_PM
103,1,uni,acc,dec,34,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,19.859,16,5,1,3,2,3,$300 ,60_inch,$4 ,$90 ,95,6.099,20,M,0,10/29/2013,12:50:00_PM
103,1,uni,acc,dec,35,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,19.859,17,11,2,3,1,2,$600 ,60_inch,$1 ,$70 ,75,6.88,20,M,0,10/29/2013,12:50:00_PM
103,1,uni,acc,dec,36,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,19.859,18,3,1,2,1,3,$300 ,46_inch,$1 ,$90 ,90,8.268,20,M,0,10/29/2013,12:50:00_PM
103,1,uni,acc,dec,37,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,22.76,1,3,1,2,1,3,"$1,000 ",950_sq_ft,$3 ,50_dB,90,19.89,20,M,0,10/29/2013,12:51:00_PM
103,1,uni,acc,dec,38,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,22.76,2,1,1,1,1,1,"$1,000 ",850_sq_ft,$3 ,20_dB,50,7.707,20,M,0,10/29/2013,12:51:00_PM
103,1,uni,acc,dec,39,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,22.76,3,8,2,1,3,1,"$1,250 ",850_sq_ft,$7 ,20_dB,50,4.165,20,M,0,10/29/2013,12:51:00_PM
103,1,uni,acc,dec,40,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,22.76,4,17,3,3,1,1,"$1,500 ","1,050_sq_ft",$3 ,20_dB,60,7.488,20,M,0,10/29/2013,12:52:00_PM
103,1,uni,acc,dec,41,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,22.76,5,5,1,3,2,3,"$1,000 ","1,050_sq_ft",$4 ,50_dB,95,6.224,20,M,0,10/29/2013,12:52:00_PM
103,1,uni,acc,dec,42,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,22.76,6,11,2,3,1,2,"$1,250 ","1,050_sq_ft",$3 ,40_dB,90,5.257,20,M,0,10/29/2013,12:52:00_PM
103,1,uni,acc,dec,43,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,22.76,7,2,1,1,2,2,"$1,000 ",850_sq_ft,$4 ,40_dB,100,7.8,20,M,0,10/29/2013,12:52:00_PM
103,1,uni,acc,dec,44,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,22.76,8,18,3,3,3,3,"$1,500 ","1,050_sq_ft",7,50_dB,85,9.688,20,M,0,10/29/2013,12:52:00_PM
103,1,uni,acc,dec,45,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,22.76,9,7,2,1,1,3,"$1,250 ",850_sq_ft,3,50_dB,80,4.945,20,M,0,10/29/2013,12:52:00_PM
103,1,uni,acc,dec,46,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,22.76,10,6,1,3,3,2,"$1,000 ","1,050_sq_ft",7,40_dB,100,5.335,20,M,0,10/29/2013,12:52:00_PM
103,1,uni,acc,dec,47,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,22.76,11,16,3,2,2,1,"$1,500 ",950_sq_ft,$4 ,20_dB,25,6.334,20,M,0,10/29/2013,12:52:00_PM
103,1,uni,acc,dec,48,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,22.76,12,9,2,2,2,2,"$1,250 ",950_sq_ft,4,40_dB,40,8.471,20,M,0,10/29/2013,12:52:00_PM
103,1,uni,acc,dec,49,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,22.76,13,4,1,2,3,1,"$1,000 ",950_sq_ft,7,20_dB,50,12.277,20,M,0,10/29/2013,12:53:00_PM
103,1,uni,acc,dec,50,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,22.76,14,15,3,2,1,2,"$1,500 ",950_sq_ft,3,40_dB,60,9.454,20,M,0,10/29/2013,12:53:00_PM
103,1,uni,acc,dec,51,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,22.76,15,13,3,1,2,3,"$1,500 ",850_sq_ft,4,50_dB,40,3.291,20,M,0,10/29/2013,12:53:00_PM
103,1,uni,acc,dec,52,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,22.76,16,12,2,3,2,1,"$1,250 ","1,050_sq_ft",4,20_dB,40,4.212,20,M,0,10/29/2013,12:53:00_PM
103,1,uni,acc,dec,53,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,22.76,17,14,3,1,3,2,"$1,500 ",850_sq_ft,7,40_dB,40,7.535,20,M,0,10/29/2013,12:53:00_PM
103,1,uni,acc,dec,54,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,22.76,18,10,2,2,3,3,"$1,250 ",950_sq_ft,7,50_dB,85,10.436,20,M,0,10/29/2013,12:53:00_PM
104,2,uni,dec,acc,1,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,27.69,1,6,1,3,3,2,$300 ,60_inch,8,30,85,26.536,20,M,0,10/29/2013,12:44:00_PM
104,2,uni,dec,acc,2,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,27.69,2,7,2,1,1,3,$600 ,32_inch,1,90,1,11.03,20,M,0,10/29/2013,12:45:00_PM
104,2,uni,dec,acc,3,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,27.69,3,2,1,1,2,2,$300 ,32_inch,6,30,25,7.285,20,M,0,10/29/2013,12:45:00_PM
104,2,uni,dec,acc,4,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,27.69,4,12,2,3,2,1,$600 ,60_inch,6,10,55,6.116,20,M,0,10/29/2013,12:45:00_PM
104,2,uni,dec,acc,5,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,27.69,5,16,3,2,2,1,$900 ,46_inch,6,10,5,3.478,20,M,0,10/29/2013,12:45:00_PM
104,2,uni,dec,acc,6,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,27.69,6,4,1,2,3,1,$300 ,46_inch,8,10,80,5.6,20,M,0,10/29/2013,12:45:00_PM
104,2,uni,dec,acc,7,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,27.69,7,1,1,1,1,1,$300 ,32_inch,1,10,23,8.33,20,M,0,10/29/2013,12:45:00_PM
104,2,uni,dec,acc,8,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,27.69,8,15,3,2,1,2,$900 ,46_inch,1,30,5,7.613,20,M,0,10/29/2013,12:45:00_PM
104,2,uni,dec,acc,9,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,27.69,9,8,2,1,3,1,$600 ,32_inch,8,10,12,5.179,20,M,0,10/29/2013,12:45:00_PM
104,2,uni,dec,acc,10,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,27.69,10,17,3,3,1,1,$900 ,60_inch,1,10,78,9.314,20,M,0,10/29/2013,12:46:00_PM
104,2,uni,dec,acc,11,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,27.69,11,10,2,2,3,3,$600 ,46_inch,8,90,65,12.636,20,M,0,10/29/2013,12:46:00_PM
104,2,uni,dec,acc,12,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,27.69,12,5,1,3,2,3,$300 ,60_inch,6,90,99,13.775,20,M,0,10/29/2013,12:46:00_PM
104,2,uni,dec,acc,13,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,27.69,13,18,3,3,3,3,$900 ,60_inch,8,90,77,4.399,20,M,0,10/29/2013,12:46:00_PM
104,2,uni,dec,acc,14,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,27.69,14,14,3,1,3,2,$900 ,32_inch,8,30,3,3.448,20,M,0,10/29/2013,12:46:00_PM
104,2,uni,dec,acc,15,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,27.69,15,3,1,2,1,3,$300 ,46_inch,1,90,56,5.179,20,M,0,10/29/2013,12:46:00_PM
104,2,uni,dec,acc,16,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,27.69,16,9,2,2,2,2,$600 ,46_inch,6,30,33,3.214,20,M,0,10/29/2013,12:46:00_PM
104,2,uni,dec,acc,17,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,27.69,17,11,2,3,1,2,$600 ,60_inch,1,30,89,6.895,20,M,0,10/29/2013,12:46:00_PM
104,2,uni,dec,acc,18,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,27.69,18,13,3,1,2,3,$900 ,32_inch,6,90,3,3.152,20,M,0,10/29/2013,12:46:00_PM
104,2,uni,dec,acc,19,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,6.677,1,15,3,2,1,2,"$1,500 ",950_sq_ft,3,30_dB,45,9.516,20,M,0,10/29/2013,12:47:00_PM
104,2,uni,dec,acc,20,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,6.677,2,1,1,1,1,1,"$1,000 ",850_sq_ft,3,20_dB,45,3.447,20,M,0,10/29/2013,12:47:00_PM
104,2,uni,dec,acc,21,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,6.677,3,5,1,3,2,3,"$1,000 ","1,050_sq_ft",6,50_dB,66,2.231,20,M,0,10/29/2013,12:47:00_PM
104,2,uni,dec,acc,22,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,6.677,4,11,2,3,1,2,"$1,250 ","1,050_sq_ft",3,30_dB,34,2.746,20,M,0,10/29/2013,12:47:00_PM
104,2,uni,dec,acc,23,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,6.677,5,8,2,1,3,1,"$1,250 ",850_sq_ft,7,20_dB,77,2.199,20,M,0,10/29/2013,12:47:00_PM
104,2,uni,dec,acc,24,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,6.677,6,6,1,3,3,2,"$1,000 ","1,050_sq_ft",7,30_dB,67,3.089,20,M,0,10/29/2013,12:47:00_PM
104,2,uni,dec,acc,25,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,6.677,7,4,1,2,3,1,"$1,000 ",950_sq_ft,7,20_dB,56,3.448,20,M,0,10/29/2013,12:47:00_PM
104,2,uni,dec,acc,26,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,6.677,8,18,3,3,3,3,"$1,500 ","1,050_sq_ft",7,50_dB,77,2.917,20,M,0,10/29/2013,12:47:00_PM
104,2,uni,dec,acc,27,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,6.677,9,16,3,2,2,1,"$1,500 ",950_sq_ft,6,20_dB,27,3.229,20,M,0,10/29/2013,12:47:00_PM
104,2,uni,dec,acc,28,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,6.677,10,3,1,2,1,3,"$1,000 ",950_sq_ft,3,50_dB,78,3.135,20,M,0,10/29/2013,12:47:00_PM
104,2,uni,dec,acc,29,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,6.677,11,17,3,3,1,1,"$1,500 ","1,050_sq_ft",3,20_dB,58,6.693,20,M,0,10/29/2013,12:47:00_PM
104,2,uni,dec,acc,30,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,6.677,12,13,3,1,2,3,"$1,500 ",850_sq_ft,6,50_dB,50,3.385,20,M,0,10/29/2013,12:47:00_PM
104,2,uni,dec,acc,31,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,6.677,13,9,2,2,2,2,"$1,250 ",950_sq_ft,$6 ,30_dB,70,3.385,20,M,0,10/29/2013,12:47:00_PM
104,2,uni,dec,acc,32,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,6.677,14,7,2,1,1,3,"$1,250 ",850_sq_ft,3,50_dB,80,5.257,20,M,0,10/29/2013,12:47:00_PM
104,2,uni,dec,acc,33,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,6.677,15,14,3,1,3,2,"$1,500 ",850_sq_ft,7,30_dB,67,3.276,20,M,0,10/29/2013,12:48:00_PM
104,2,uni,dec,acc,34,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,6.677,16,12,2,3,2,1,"$1,250 ","1,050_sq_ft",$6 ,20_dB,44,7.16,20,M,0,10/29/2013,12:48:00_PM
104,2,uni,dec,acc,35,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,6.677,17,2,1,1,2,2,"$1,000 ",850_sq_ft,$6 ,30_dB,55,2.418,20,M,0,10/29/2013,12:48:00_PM
104,2,uni,dec,acc,36,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,6.677,18,10,2,2,3,3,"$1,250 ",950_sq_ft,$7 ,50_dB,77,3.151,20,M,0,10/29/2013,12:48:00_PM
104,2,uni,dec,acc,37,Insurance,2,Insurance_premium,Liability_coverage,Comprehensive_and_collision_coverage,Deductible,7.91,1,3,1,2,1,3,$60 ,"$30,000 ","$5,000 ","$1,000 ",56,10.062,20,M,0,10/29/2013,12:48:00_PM
104,2,uni,dec,acc,38,Insurance,2,Insurance_premium,Liability_coverage,Comprehensive_and_collision_coverage,Deductible,7.91,2,9,2,2,2,2,$105 ,"$30,000 ","$12,500 ",$250 ,66,9.952,20,M,0,10/29/2013,12:48:00_PM
104,2,uni,dec,acc,39,Insurance,2,Insurance_premium,Liability_coverage,Comprehensive_and_collision_coverage,Deductible,7.91,3,5,1,3,2,3,$60 ,"$50,000 ","$12,500 ","$1,000 ",88,7.13,20,M,0,10/29/2013,12:48:00_PM
104,2,uni,dec,acc,40,Insurance,2,Insurance_premium,Liability_coverage,Comprehensive_and_collision_coverage,Deductible,7.91,4,6,1,3,3,2,$60 ,"$50,000 ","$15,000 ",$250 ,90,3.463,20,M,0,10/29/2013,12:48:00_PM
104,2,uni,dec,acc,41,Insurance,2,Insurance_premium,Liability_coverage,Comprehensive_and_collision_coverage,Deductible,7.91,5,14,3,1,3,2,$150 ,"$10,000 ","$15,000 ",$250 ,45,5.398,20,M,0,10/29/2013,12:48:00_PM
104,2,uni,dec,acc,42,Insurance,2,Insurance_premium,Liability_coverage,Comprehensive_and_collision_coverage,Deductible,7.91,6,7,2,1,1,3,$105 ,"$10,000 ","$5,000 ","$1,000 ",34,3.073,20,M,0,10/29/2013,12:49:00_PM
104,2,uni,dec,acc,43,Insurance,2,Insurance_premium,Liability_coverage,Comprehensive_and_collision_coverage,Deductible,7.91,7,1,1,1,1,1,$60 ,"$10,000 ","$5,000 ",$0 ,33,3.152,20,M,0,10/29/2013,12:49:00_PM
104,2,uni,dec,acc,44,Insurance,2,Insurance_premium,Liability_coverage,Comprehensive_and_collision_coverage,Deductible,7.91,8,8,2,1,3,1,$105 ,"$10,000 ","$15,000 ",$0 ,44,2.418,20,M,0,10/29/2013,12:49:00_PM
104,2,uni,dec,acc,45,Insurance,2,Insurance_premium,Liability_coverage,Comprehensive_and_collision_coverage,Deductible,7.91,9,10,2,2,3,3,$105 ,"$30,000 ","$15,000 ","$1,000 ",66,2.683,20,M,0,10/29/2013,12:49:00_PM
104,2,uni,dec,acc,46,Insurance,2,Insurance_premium,Liability_coverage,Comprehensive_and_collision_coverage,Deductible,7.91,10,15,3,2,1,2,$150 ,"$30,000 ","$5,000 ",$250 ,65,3.198,20,M,0,10/29/2013,12:49:00_PM
104,2,uni,dec,acc,47,Insurance,2,Insurance_premium,Liability_coverage,Comprehensive_and_collision_coverage,Deductible,7.91,11,11,2,3,1,2,$105 ,"$50,000 ","$5,000 ",$250 ,78,3.339,20,M,0,10/29/2013,12:49:00_PM
104,2,uni,dec,acc,48,Insurance,2,Insurance_premium,Liability_coverage,Comprehensive_and_collision_coverage,Deductible,7.91,12,2,1,1,2,2,$60 ,"$10,000 ","$12,500 ",$250 ,34,3.51,20,M,0,10/29/2013,12:49:00_PM
104,2,uni,dec,acc,49,Insurance,2,Insurance_premium,Liability_coverage,Comprehensive_and_collision_coverage,Deductible,7.91,13,4,1,2,3,1,$60 ,"$30,000 ","$15,000 ",$0 ,55,2.699,20,M,0,10/29/2013,12:49:00_PM
104,2,uni,dec,acc,50,Insurance,2,Insurance_premium,Liability_coverage,Comprehensive_and_collision_coverage,Deductible,7.91,14,17,3,3,1,1,$150 ,"$50,000 ","$5,000 ",$0 ,89,3.01,20,M,0,10/29/2013,12:49:00_PM
